Temp(K),Mass(sun=1),Type_Encoded,end_Type_Encoded,Spec_Encoded,MMK_Encoded
4591.9688,0.262876968,10,3,3,6
5082.4375,0.20158502,10,3,3,6
5302.917,0.167038317,10,3,3,6
5283.1597,2.136847859,10,3,3,6
5259.6436,0.124942522,10,3,3,6
5220.913,0.289599014,10,3,3,6
5209.405,0.131442629,10,3,3,6
5201.7607,1.37670075,10,3,3,6
5190.3364,0.744249058,10,3,3,6
5171.4077,0.117842878,10,3,3,6
5171.4077,0.111305925,10,3,3,6
5171.4077,1.295763055,10,3,3,6
5160.116,1.27423876,10,3,3,6
5148.874,0.650824314,10,3,3,6
5148.874,0.228032933,10,3,3,6
5141.407,3.811457974,10,3,3,6
5104.3916,0.516141454,10,3,3,6
5097.0522,0.188892378,10,3,3,6
5039.09,0.804706573,10,3,3,6
4930.459,5.543792977,10,3,3,6
4906.574,0.301798943,10,3,3,6
4072.372,2.232296633,10,3,3,6
5247.9644,33194.27268,9,3,3,0
4126.8916,4811.177734,9,3,3,0
4701.5913,2.990326163,9,3,3,1
4826.412,363.5751919,9,3,3,1
4695.3643,861.3944991,9,3,3,1
4594.945,2701.659526,9,3,3,1
4302.1846,73.67665537,9,3,3,1
4376.543,0.504324097,10,3,3,2
5387.538,0.174219005,10,3,3,2
5318.83,1.855656183,10,3,3,2
5100.719,0.182459329,10,3,3,2
4964.9863,0.891664527,10,3,3,2
4876.2036,18.19519623,10,3,3,2
4856.164,26.23946415,10,3,3,2
4780.8496,426.5549867,10,3,3,2
4195.266,0.238906794,10,3,3,6
5267.4595,6.636463,10,3,3,2
5232.472,3.114319467,10,3,3,6
4992.9575,62.20114785,10,3,3,2
4923.611,0.895151342,10,3,3,6
6427.9233,11.99357113,10,3,3,6
6065.0127,2079.992918,10,3,3,6
5496.124,2.206573589,10,3,3,6
5474.9033,0.980080195,10,3,3,6
5466.461,0.055937487,10,3,3,6
5466.461,1.155269096,10,3,3,6
5428.79,0.079676714,10,3,3,6
5395.7383,0.753173287,10,3,3,6
5395.7383,3.737677184,10,3,3,6
5391.635,1.617162372,10,3,3,6
5387.538,0.38272724,10,3,3,6
5379.3623,0.081484102,10,3,3,6
5375.284,0.557448165,10,3,3,6
5371.212,0.089807108,10,3,3,6
5363.086,0.124876778,10,3,3,6
5359.0327,0.072348704,10,3,3,6
5359.0327,0.625140423,10,3,3,6
5342.8784,1.145062496,10,3,3,6
5334.8384,1.220834504,10,3,3,6
5330.8267,0.257391084,10,3,3,6
5330.8267,1.670911626,10,3,3,6
5322.8228,0.801301452,10,3,3,6
5318.83,2.986165697,10,3,3,6
5306.886,0.19434542,10,3,3,6
5298.9536,0.365670587,10,3,3,6
5291.0444,0.555030332,10,3,3,6
5283.1597,0.378191797,10,3,3,6
5279.2256,2.736465069,10,3,3,6
5275.2974,15.10441201,10,3,3,6
5271.3755,0.096076513,10,3,3,6
5271.3755,1.385046679,10,3,3,6
5267.4595,0.114690744,10,3,3,6
5263.549,3.361428946,10,3,3,6
5259.6436,0.175331647,10,3,3,6
5255.745,0.989987112,10,3,3,6
5247.9644,0.062583507,10,3,3,6
5240.2065,0.359519326,10,3,3,6
5232.472,3.923127452,10,3,3,6
5220.913,0.705388622,10,3,3,6
5220.913,0.089885888,10,3,3,6
5213.2354,0.341242942,10,3,3,6
5213.2354,3.953915512,10,3,3,6
5209.405,0.404380593,10,3,3,6
5209.405,259.0776234,10,3,3,6
5201.7607,0.36672906,10,3,3,6
5197.947,2.981320303,10,3,3,6
5194.139,0.700206857,10,3,3,6
5194.139,0.423348752,10,3,3,6
5194.139,0.131616749,10,3,3,6
5190.3364,1.714010644,10,3,3,6
5186.5396,13.80596172,10,3,3,6
5182.7485,1.03745381,10,3,3,6
5171.4077,1.253730393,10,3,3,6
5171.4077,0.292752516,10,3,3,6
5171.4077,3.507871681,10,3,3,6
5167.6387,0.189271922,10,3,3,6
5163.8745,0.129705347,10,3,3,6
5156.364,1.639141987,10,3,3,6
5148.874,0.121647348,10,3,3,6
5148.874,0.075109542,10,3,3,6
5148.874,7.40095081,10,3,3,6
5145.1377,0.131930777,10,3,3,6
5141.407,1.007715071,10,3,3,6
5137.6807,1.211673518,10,3,3,6
5137.6807,0.28538491,10,3,3,6
5133.961,0.887447446,10,3,3,6
5133.961,0.244604924,10,3,3,6
5133.961,0.152002922,10,3,3,6
5130.246,0.244958322,10,3,3,6
5119.134,56.3174855,10,3,3,6
5115.44,1.161346902,10,3,3,6
5115.44,0.114003607,10,3,3,6
5115.44,0.115707281,10,3,3,6
5115.44,0.195914901,10,3,3,6
5111.7515,1.860744557,10,3,3,6
5097.0522,0.98855938,10,3,3,6
5089.7344,1.3389123,10,3,3,6
5089.7344,0.369037431,10,3,3,6
5086.083,10.13497221,10,3,3,6
5078.7964,0.266783339,10,3,3,6
5078.7964,2.196773703,10,3,3,6
5067.9053,0.071071044,10,3,3,6
5067.9053,0.3840799,10,3,3,6
5064.285,0.851680633,10,3,3,6
5046.2637,0.215982954,10,3,3,6
5039.09,2.017423358,10,3,3,6
5031.9375,0.053569217,10,3,3,6
5028.3687,38.81551848,10,3,3,6
5021.2466,0.869125104,10,3,3,6
5021.2466,0.834637842,10,3,3,6
5014.144,0.817188115,10,3,3,6
5000,1.752195669,10,3,3,6
4992.9575,0.072372117,10,3,3,6
4985.935,0.468894241,10,3,3,6
4971.9497,4.453318895,10,3,3,6
4958.0415,0.248249399,10,3,3,6
4951.117,7.304237137,10,3,3,6
4909.972,1.61083378,10,3,3,6
4866.163,0.489986808,10,3,3,6
4829.7,5875.634224,10,3,3,6
4710.963,1.769686653,10,3,3,6
5500.3877,0.392985748,10,3,3,6
5387.538,423.1645523,9,3,3,1
4392.8125,111.6867384,9,3,3,1
4271.084,191.6500939,9,3,3,1
4200.237,101.1791256,9,3,3,1
4195.266,361.8343008,10,3,3,2
4862.826,0.25182928,10,3,3,6
5294.996,0.810257254,10,3,3,6
5224.7603,2987.823724,10,3,3,6
4001.1284,1148.129824,9,3,3,1
4403.7266,129.1975506,10,3,3,2
4163.241,1.596351635,10,3,3,2
4896.409,0.07604493,10,3,3,6
5075.1606,0.179969592,10,3,3,2
4975.439,0.255859456,10,3,3,6
5190.3364,0.05971491,10,3,3,6
4985.935,0.058445366,10,3,3,6
4876.2036,0.402298207,10,3,3,6
4823.1294,1.168865856,10,3,3,6
4800.271,0.15103945,10,3,3,6
4790.5405,82.83959473,10,3,3,6
4376.543,0.028633187,10,3,3,6
4961.5117,20.81144984,10,3,3,6
2957.864,581.4132256,9,3,3,0
4051.4285,53633.7064,9,3,3,0
3363.3774,1.41012054,9,3,3,1
5133.961,0.466263529,9,3,3,1
4906.574,50.04587099,9,3,3,1
4562.4194,430.2265589,9,3,3,1
4556.555,28.63397271,9,3,3,1
4510.178,2614.877143,9,3,3,1
4501.5874,39.03081294,9,3,3,1
4498.731,1080.095189,9,3,3,1
4434.0215,273.6090816,9,3,3,1
4420.199,41661.93345,9,3,3,1
4414.695,462.0733369,9,3,3,1
4387.376,143.1910801,9,3,3,1
4376.543,612.1666512,9,3,3,1
4373.8433,382.89572,9,3,3,1
4333.7407,26.40806657,9,3,3,1
4304.7964,348.2657999,9,3,3,1
4294.367,296.7155563,9,3,3,1
4286.5776,98.44192149,9,3,3,1
3838.6572,61752.83304,9,3,3,1
3222.7273,238.2736496,9,3,3,1
4456.3164,161.7738031,9,3,3,1
4344.363,433700.5929,10,3,3,1
4574.194,45.293912,9,3,3,1
4470.3657,173.0709947,10,3,3,2
4409.204,361.6074382,9,3,3,1
4852.841,95.489764,9,3,3,1
4539.0522,3324.853121,9,3,3,1
4832.9927,0.112895907,10,3,3,2
5232.472,0.108772473,10,3,3,2
5028.3687,1.070983631,10,3,3,2
4923.611,0.421675669,10,3,3,2
4852.841,4.064052097,10,3,3,2
4793.7793,0.008877371,10,3,3,2
4777.628,5.370483951,10,3,3,2
4679.8677,10.7512144,10,3,3,2
4670.619,10.31862053,10,3,3,2
4533.248,217.2241334,10,3,3,2
4347.0264,0.463583913,10,3,3,2
5152.616,0.205998338,10,3,3,6
4978.9326,2.554171876,10,3,3,2
4846.206,0.504115748,10,3,3,6
4839.5903,0.903189197,10,3,3,2
4797.023,2.024623211,10,3,3,6
4755.1978,3.09800389,10,3,3,2
4673.698,6.22680296,10,3,3,6
4609.883,0.076028993,10,3,3,2
5171.4077,8.928866434,10,3,3,6
8646.341,0.185956765,10,3,3,6
5487.6157,0.299668038,10,3,3,6
5379.3623,0.131457165,10,3,3,6
5298.9536,0.340850787,10,3,3,6
5267.4595,3.484685711,10,3,3,6
5247.9644,0.28437527,10,3,3,6
5244.083,0.190666313,10,3,3,6
5224.7603,0.683783283,10,3,3,6
5213.2354,0.12730142,10,3,3,6
5205.58,0.913700289,10,3,3,6
5201.7607,0.051375037,10,3,3,6
5201.7607,1.073208601,10,3,3,6
5194.139,0.246602635,10,3,3,6
5186.5396,0.274765628,10,3,3,6
5186.5396,0.166299458,10,3,3,6
5182.7485,0.180926465,10,3,3,6
5178.963,0.175593243,10,3,3,6
5167.6387,0.090499185,10,3,3,6
5156.364,0.062613915,10,3,3,6
5156.364,0.107771755,10,3,3,6
5152.616,0.085792024,10,3,3,6
5152.616,0.943178905,10,3,3,6
5148.874,0.119786019,10,3,3,6
5145.1377,0.045585476,10,3,3,6
5137.6807,0.148307422,10,3,3,6
5137.6807,0.272764042,10,3,3,6
5130.246,0.219841001,10,3,3,6
5130.246,0.152156938,10,3,3,6
5126.5366,0.255434603,10,3,3,6
5122.832,0.067476406,10,3,3,6
5122.832,0.281137262,10,3,3,6
5115.44,0.073055798,10,3,3,6
5115.44,2.714753525,10,3,3,6
5108.0693,0.357061531,10,3,3,6
5104.3916,0.220084475,10,3,3,6
5097.0522,0.397185877,10,3,3,6
5097.0522,0.268230523,10,3,3,6
5097.0522,0.262876968,10,3,3,6
5093.391,0.054030216,10,3,3,6
5093.391,0.558737498,10,3,3,6
5089.7344,0.695353544,10,3,3,6
5082.4375,0.098307361,10,3,3,6
5075.1606,0.10923801,10,3,3,6
5075.1606,0.104092535,10,3,3,6
5071.531,0.161145132,10,3,3,6
5064.285,0.388775014,10,3,3,6
5060.671,0.046118635,10,3,3,6
5049.8574,0.059494596,10,3,3,6
5049.8574,3.420954834,10,3,3,6
5046.2637,0.275115061,10,3,3,6
5039.09,0.260014948,10,3,3,6
5028.3687,0.105708715,10,3,3,6
5028.3687,0.14997508,10,3,3,6
5028.3687,0.123459546,10,3,3,6
5024.805,0.158630282,10,3,3,6
5021.2466,0.278467916,10,3,3,6
5010.601,0.346691871,10,3,3,6
5000,0.515762605,10,3,3,6
4992.9575,0.51359065,10,3,3,6
4992.9575,0.095450115,10,3,3,6
4992.9575,1.038401825,10,3,3,6
4989.444,0.145510479,10,3,3,6
4989.444,0.07671363,10,3,3,6
4989.444,0.366829326,10,3,3,6
4975.439,0.236484833,10,3,3,6
4958.0415,0.067586363,10,3,3,6
4958.0415,0.130052608,10,3,3,6
4958.0415,0.083782183,10,3,3,6
4954.577,0.07118199,10,3,3,6
4944.212,5.759133973,10,3,3,6
4940.7666,0.184841061,10,3,3,6
4937.3257,1.922860153,10,3,3,6
4916.782,0.710635562,10,3,3,6
4909.972,0.569365427,10,3,3,6
4909.972,0.721149894,10,3,3,6
4906.574,0.051230535,10,3,3,6
4906.574,0.213397033,10,3,3,6
4899.7925,0.136779579,10,3,3,6
4899.7925,0.628690947,10,3,3,6
4872.852,0.244566372,10,3,3,6
4866.163,0.035646889,10,3,3,6
4859.4927,0.51624448,10,3,3,6
4856.164,62.16696802,10,3,3,6
4832.9927,2.542130378,10,3,3,6
4813.306,5.30293627,10,3,3,6
4704.7114,0.256771533,10,3,3,6
4612.8823,18.39987523,10,3,3,6
4498.731,270.1472197,10,3,3,6
3870.0874,176.2449876,10,3,3,6
4513.049,1.726112619,10,3,3,6
5078.7964,0.174915608,10,3,3,6
4866.163,0.023515278,10,3,3,6
4978.9326,0.057282781,10,3,3,6
5291.0444,3.245535195,10,3,3,2
4655.2856,670815.1133,9,3,3,1
4037.5852,92.72209351,9,3,3,1
4425.718,173.1754173,9,3,3,1
4376.543,183.223787,9,3,3,1
4253.1494,80.01321081,9,3,3,1
4202.7266,625.0180643,10,3,3,2
4467.549,5.455315231,10,3,3,1
4271.084,995.5479018,10,3,3,2
4271.084,1.611651718,10,3,3,1
4793.7793,62688.78653,9,3,3,1
4603.896,3.62693466,10,3,3,2
4643.0913,210.0247253,10,3,3,2
4168.136,465.7875527,10,3,3,2
4134.111,0.02796795,10,3,3,6
4996.476,0.033899788,10,3,3,6
4793.7793,0.225653694,10,3,3,6
4695.3643,157.344296,10,3,3,6
4664.4736,0.034805233,10,3,3,6
4643.0913,8.10238449,10,3,3,6
4624.9185,0.093860893,10,3,3,6
4527.4585,0.062919399,10,3,3,6
4707.835,50.62501537,9,3,3,1
5491.8667,193524.6498,9,3,3,1
4312.652,31307.43378,9,3,3,0
4352.364,188.9703936,9,3,3,0
4409.204,50.37288128,9,3,3,1
4450.7217,820.1200656,9,3,3,1
4406.464,9061.420016,9,3,3,1
4400.993,600.4400513,9,3,3,1
4347.0264,490.9973812,9,3,3,1
4344.363,63.7643808,9,3,3,1
4320.536,195.5999916,9,3,3,1
4281.401,4118.472478,9,3,3,1
4271.084,1284.318087,9,3,3,1
4271.084,347.6377997,9,3,3,1
4253.1494,2654.727634,9,3,3,1
4237.8955,7180.196684,9,3,3,1
4237.8955,437.8573994,9,3,3,1
4207.7153,28.34153385,9,3,3,1
4195.266,116.9273857,9,3,3,1
4195.266,310.2222518,9,3,3,1
4146.1987,102.2201078,9,3,3,1
4112.5293,9562.643797,9,3,3,1
3947.6614,38.86715746,9,3,3,1
4065.3667,175.1332053,10,3,3,2
4336.3916,45.4502912,10,3,3,1
4365.763,582.4040211,9,3,3,1
3936.702,460.9253414,9,3,3,1
3932.335,0.638966851,10,3,3,2
4951.117,0.087729124,10,3,3,2
4872.852,375.2739733,10,3,3,2
4568.299,19.32443285,10,3,3,2
4476.01,0.059854625,10,3,3,6
5017.6924,0.309024567,10,3,3,2
5010.601,4.189205474,10,3,3,6
4944.212,17.25233037,10,3,3,2
4826.412,8.853464728,10,3,3,6
4676.781,0.047918387,10,3,3,2
4571.244,191.0130348,10,3,3,6
4515.9233,0.538497263,10,3,3,6
5137.6807,0.047477842,10,3,3,6
5133.961,0.09434561,10,3,3,6
5130.246,0.732970167,10,3,3,6
5078.7964,0.084292996,10,3,3,6
5075.1606,0.055658747,10,3,3,6
5067.9053,0.050885715,10,3,3,6
5046.2637,0.116587066,10,3,3,6
5042.6743,150.680512,10,3,3,6
5039.09,0.310203238,10,3,3,6
5031.9375,0.050068015,10,3,3,6
5010.601,0.415756714,10,3,3,6
5003.5283,0.251939561,10,3,3,6
4992.9575,0.087452852,10,3,3,6
4975.439,3.476882389,10,3,3,6
4944.212,0.110813035,10,3,3,6
4944.212,0.0723165,10,3,3,6
4944.212,0.250033227,10,3,3,6
4916.782,0.036112746,10,3,3,6
4916.782,0.246096036,10,3,3,6
4899.7925,0.075906098,10,3,3,6
4889.655,0.036988109,10,3,3,6
4882.92,0.035530138,10,3,3,6
4846.206,0.027006135,10,3,3,6
4839.5903,0.032900803,10,3,3,6
4832.9927,0.093633895,10,3,3,6
4829.7,0.050901715,10,3,3,6
4826.412,2.501950526,10,3,3,6
4823.1294,0.048672052,10,3,3,6
4787.306,0.036785556,10,3,3,6
4732.977,7.592011834,10,3,3,6
4714.0957,49.64879718,10,3,3,6
4640.0522,10.84210852,10,3,3,6
4591.9688,0.06146123,10,3,3,6
5049.8574,274.878429,9,3,3,1
4248.0527,74.3592953,9,3,3,1
3906.336,790.1378276,9,3,3,1
3696.5588,2547.136061,9,3,3,0
4195.266,69027.50354,9,3,3,1
4294.367,5.162124705,9,3,3,1
4260.8174,276.6927416,9,3,3,1
4245.509,342.0954834,9,3,3,1
4217.7275,12.74843265,9,3,3,1
4215.2197,112.0002658,9,3,3,1
4202.7266,2061.349582,9,3,3,1
4195.266,129.215148,9,3,3,1
4195.266,438.0733592,9,3,3,1
4175.5005,2327.250288,9,3,3,1
4173.043,550.9746987,9,3,3,1
4163.241,1382.223294,9,3,3,1
4163.241,2.212415219,9,3,3,1
4131.7017,245.2284881,9,3,3,1
4129.2954,62.8777196,9,3,3,1
4124.4907,202.0117583,9,3,3,1
4119.6978,120.4896599,9,3,3,1
4117.3057,535.8644924,9,3,3,1
4098.2656,26.16816849,9,3,3,1
4098.2656,209.4376699,9,3,3,1
4065.3667,279.7810217,9,3,3,1
4049.1147,195.5103011,9,3,3,1
4019.2742,76.8016294,9,3,3,1
4016.9973,27.52581234,9,3,3,1
4001.1284,0.400765962,9,3,3,1
3992.1172,1099541.648,9,3,3,1
3980.9097,105.1453177,9,3,3,1
3960.8936,3.21E+11,9,3,3,1
3908.4895,970.5292275,9,3,3,1
3878.5557,5468.96951,9,3,3,1
3557.451,202.8473076,10,3,3,1
6059.8286,4.344274167,10,3,3,2
4333.7407,85.00631345,10,3,3,1
4312.652,27.64854976,10,3,3,2
4215.2197,209.4480441,10,3,3,1
4042.1892,225.2707079,9,3,3,1
4070.0344,30.60098307,9,3,3,1
3960.8936,4755.621774,9,3,3,1
3586.2417,0.537045635,9,3,3,1
5111.7515,3.629343067,10,3,3,2
4395.536,217.4253148,10,3,3,2
4230.31,15.89596914,10,3,3,2
4086.4553,125461.4843,10,3,3,2
3930.1553,148.258929,10,3,3,2
3863.7603,0.073285459,10,3,3,6
4777.628,0.237040782,10,3,3,2
4470.3657,5.225544744,10,3,3,6
4406.464,163.0001946,10,3,3,2
4392.8125,2.017568593,10,3,3,6
2929.752,25.19599041,10,3,3,2
4114.9155,0.519517899,10,3,3,6
5228.614,0.058965206,10,3,3,6
4846.206,0.023960792,10,3,3,6
4777.628,0.023705605,10,3,3,6
4761.5845,0.247225108,10,3,3,6
4742.475,0.311342675,10,3,3,6
4710.963,0.031237493,10,3,3,6
4679.8677,0.017002784,10,3,3,6
4591.9688,0.254785576,10,3,3,6
4574.194,9.590075206,10,3,3,6
4487.342,3.738974073,10,3,3,6
4447.9297,0.481056887,10,3,3,6
4439.574,0.202688695,10,3,3,6
3958.6824,0.015529726,10,3,3,6
4752.0103,329.6991832,10,3,3,6
3771.2766,0.166105326,10,3,3,6
5182.7485,194.4482423,9,3,3,0
4255.702,373.7472327,9,3,3,0
4215.2197,415.8748698,9,3,3,0
4207.7153,93.33081443,9,3,3,0
4197.75,222.8995787,9,3,3,0
4195.266,92.33577022,9,3,3,0
4170.588,160.7772031,9,3,3,0
4153.486,3132.280568,9,3,3,0
3853.2607,1099541.648,9,3,3,0
3809.7795,85.52818635,9,3,3,0
6534.562,586.7224563,9,3,3,1
4294.367,13.94301888,9,3,3,0
4131.7017,543.9017473,9,3,3,1
9712.328,0.05989628,9,3,3,1
4889.655,0.030240856,9,3,3,1
4836.289,0.307116893,9,3,3,1
4803.523,4.858873129,9,3,3,1
4536.1484,5305.35039,9,3,3,1
4476.01,617.4716644,9,3,3,1
4476.01,306.4926458,9,3,3,1
4439.574,227.3214814,9,3,3,1
4422.957,280.9792983,9,3,3,1
4422.957,53.25062215,9,3,3,1
4403.7266,152.1380707,9,3,3,1
4400.993,117.6316496,9,3,3,1
4400.993,707.1343172,9,3,3,1
4400.993,85.92482239,9,3,3,1
4398.263,575.4559212,9,3,3,1
4395.536,28.82412168,9,3,3,1
4390.093,594.5160505,9,3,3,1
4390.093,187.8385809,9,3,3,1
4384.6626,14442.66739,9,3,3,1
4381.953,3797.059405,9,3,3,1
4379.2466,387.7795423,9,3,3,1
4376.543,49.45871337,9,3,3,1
4376.543,130.5717607,9,3,3,1
4376.543,210.5592676,9,3,3,1
4371.147,232.398088,9,3,3,1
4368.4536,278.1122802,9,3,3,1
4360.3936,774.6319703,9,3,3,1
4352.364,360.2485041,9,3,3,1
4349.693,2103.80139,9,3,3,1
4347.0264,240.4047883,9,3,3,1
4341.702,322.9909385,9,3,3,1
4333.7407,778.3278012,9,3,3,1
4328.449,38.11186155,9,3,3,1
4328.449,115.2007428,9,3,3,1
4317.9053,74.53157799,9,3,3,1
4315.277,83.89892628,9,3,3,1
4310.0303,132.0889444,9,3,3,1
4302.1846,182.4966472,9,3,3,1
4291.7676,123.6227287,9,3,3,1
4289.171,203.7826957,9,3,3,1
4283.988,192.6468779,9,3,3,1
4278.817,2232.64299,9,3,3,1
4271.084,10.8641207,9,3,3,1
4271.084,360.976038,9,3,3,1
4268.5127,241.6584849,9,3,3,1
4268.5127,618.3722104,9,3,3,1
4268.5127,2920.465538,9,3,3,1
4263.3794,21.71842254,9,3,3,1
4260.8174,3033.037988,9,3,3,1
4245.509,90.2564705,9,3,3,1
4245.509,92.37673588,9,3,3,1
4242.9683,178.3892499,9,3,3,1
4240.4307,694.9007536,9,3,3,1
4237.8955,24.62863266,9,3,3,1
4235.3643,1924.227589,9,3,3,1
4235.3643,235.5136336,9,3,3,1
4232.836,409.3236019,9,3,3,1
4232.836,308.8674295,9,3,3,1
4230.31,190.5058714,9,3,3,1
4225.268,33.59800865,9,3,3,1
4225.268,52.2083114,9,3,3,1
4222.7515,20.78669936,9,3,3,1
4220.238,356.7509369,9,3,3,1
4215.2197,192.0398473,9,3,3,1
4215.2197,121.2343756,9,3,3,1
4210.214,235.6270441,9,3,3,1
4207.7153,244.8349665,9,3,3,1
4202.7266,1805.537371,9,3,3,1
4195.266,563.669543,9,3,3,1
4190.307,223.4667873,9,3,3,1
4190.307,8301.869738,9,3,3,1
4185.36,3725.020401,9,3,3,1
4177.961,39.75646669,9,3,3,1
4177.961,132.9308961,9,3,3,1
4177.961,937.9678879,9,3,3,1
4170.588,694.0381955,9,3,3,1
4170.588,52.25932888,9,3,3,1
4170.588,73.09045858,9,3,3,1
4148.6245,330.6079031,9,3,3,1
4146.1987,6.986028905,9,3,3,1
4143.776,30.78689612,9,3,3,1
4136.523,392.3762954,9,3,3,1
4134.111,3860.54567,9,3,3,1
4129.2954,616.2055119,9,3,3,1
4122.093,259.5793371,9,3,3,1
4110.145,61.7875055,9,3,3,1
4110.145,218.6447812,9,3,3,1
4105.3853,45134.64737,9,3,3,1
4100.636,101.5465814,9,3,3,1
4098.2656,476.20075,9,3,3,1
4098.2656,147.3118583,9,3,3,1
4091.1714,818.7019637,9,3,3,1
4088.8118,48.98301912,9,3,3,1
4086.4553,2300.676113,9,3,3,1
4077.0557,1037.615538,9,3,3,1
4074.7126,8709.784068,9,3,3,1
4063.0374,189.3837253,9,3,3,1
4063.0374,91.60488573,9,3,3,1
4056.064,120.3276352,9,3,3,1
4056.064,72.03266312,9,3,3,1
4056.064,401.5657855,9,3,3,1
4046.8037,507.0337017,9,3,3,1
4044.495,673.5681087,9,3,3,1
4037.5852,105.7029576,9,3,3,1
4032.992,77.42506457,9,3,3,1
4030.6992,73.03354392,9,3,3,1
4026.1213,228.699696,9,3,3,1
4016.9973,69.68545653,9,3,3,1
4007.914,59.45616796,9,3,3,1
4005.6497,590.2294272,9,3,3,1
3994.3662,1464.056248,9,3,3,1
3983.1462,327569.4983,9,3,3,1
3954.2666,1505.105763,9,3,3,1
3945.4646,7789.828018,9,3,3,1
3945.4646,120.7915622,9,3,3,1
3938.8887,2590879.115,9,3,3,1
3934.517,185.640705,9,3,3,1
3917.127,850534.2503,9,3,3,1
3895.6042,3072.658919,9,3,3,1
3887.0615,45.24003736,9,3,3,1
3878.5557,468.0258868,9,3,3,1
3876.4353,84900.12308,9,3,3,1
3830.3618,1098.866774,9,3,3,1
3811.828,4664.998486,9,3,3,1
3805.6897,231.7709761,9,3,3,1
3785.371,2212.62555,9,3,3,1
3773.2834,233080.2915,9,3,3,1
3702.3496,861.0432485,9,3,3,1
3683.1167,32.16398419,9,3,3,1
3683.1167,34200.30622,9,3,3,1
3490.8909,644.484039,9,3,3,1
4550.7056,295.6116898,9,3,3,1
4422.957,258.1730003,9,3,3,1
3983.1462,68.16245445,10,3,3,2
4583.064,328.2593152,10,3,3,1
4490.1836,104.6870878,10,3,3,2
4484.5034,1897.479001,10,3,3,1
4400.993,20.47435624,10,3,3,2
4371.147,26.51515875,10,3,3,1
4360.3936,232.0989816,10,3,3,2
4347.0264,553.7457607,10,3,3,1
4344.363,58.39129628,10,3,3,2
4344.363,138.8087261,10,3,3,1
4341.702,175.1177288,10,3,3,2
4328.449,126.2125843,10,3,3,1
4312.652,39.60572279,10,3,3,2
4307.4116,25.92731515,10,3,3,1
4291.7676,833.8213589,10,3,3,2
4271.084,25468.17989,10,3,3,1
4260.8174,1621.457703,10,3,3,2
4260.8174,126.5680639,10,3,3,1
4260.8174,67802.91946,10,3,3,2
4245.509,590.2133322,10,3,3,1
4245.509,1457.254338,10,3,3,2
4240.4307,414.3654968,10,3,3,1
4205.219,5410.227808,10,3,3,2
4175.5005,993.8336126,10,3,3,1
4173.043,43.11518168,10,3,3,2
4170.588,14.86308748,10,3,3,1
4151.054,43.59532041,10,3,3,2
4134.111,438.4726553,10,3,3,1
4077.0557,7510.11692,10,3,3,2
4072.372,135.3489852,10,3,3,1
4051.4285,908.6649221,10,3,3,1
4049.1147,145.7338084,10,3,3,2
3971.9885,384.8106896,10,3,3,1
3960.8936,545.4086243,10,3,3,2
3954.2666,70078.12409,10,3,3,1
3936.702,270.3390557,10,3,3,2
3932.335,6116976.821,9,3,3,1
5453.846,173.6886559,9,3,3,1
3683.1167,133.8208967,9,3,3,1
4893.03,147.0604765,9,3,3,1
4291.7676,27.62973437,9,3,3,1
4012.4502,337.1790834,9,3,3,1
3889.1934,161.6567393,9,3,3,1
3832.4324,423.3276629,9,3,3,0
4325.808,135.252661,9,3,3,1
4232.836,248.3966631,9,3,3,0
4081.7502,2077.831749,9,3,3,1
4190.307,249358.8917,10,3,3,2
4392.8125,179.9900503,10,3,3,1
4384.6626,116.1067703,10,3,3,2
4320.536,914.7553006,10,3,3,1
4271.084,316.1414184,10,3,3,2
4227.7876,402.7930882,10,3,3,1
4173.043,115.8032483,10,3,3,2
4138.9375,64343.00374,10,3,3,1
4112.5293,125.1086394,10,3,3,2
4095.8982,80.18387916,10,3,3,1
4093.5334,902.734689,10,3,3,2
3290.0232,345.7553289,1,0,3,1
4434.0215,1030.838025,10,3,3,2
3274.827,4029.26803,9,3,3,1
4122.093,2972.917505,9,3,3,1
4417.4453,1434.967181,10,3,3,2
4803.523,0.484656353,10,3,3,2
4787.306,0.485419174,10,3,3,2
4720.3726,11.21633465,10,3,3,2
4717.232,0.304627435,10,3,3,2
4676.781,7.170893629,10,3,3,2
4655.2856,0.728734421,10,3,3,2
4640.0522,0.029970562,10,3,3,2
4621.9033,2.590531701,10,3,3,2
4609.883,11.24996489,10,3,3,2
4577.1465,8.749529807,10,3,3,2
4559.4854,4.999533676,10,3,3,2
4553.6284,16.70789014,10,3,3,2
4544.872,8.30674625,10,3,3,2
4515.9233,24.2987194,10,3,3,2
4445.141,9.128607241,10,3,3,2
4442.356,23.58186654,10,3,3,2
4439.574,80.79230704,10,3,3,2
4434.0215,29.36725916,10,3,3,2
4417.4453,76.92631346,10,3,3,2
4400.993,3.908711993,10,3,3,2
4368.4536,20.14594461,10,3,3,2
4363.077,20.84695026,10,3,3,2
4355.0366,11.36206604,10,3,3,2
4352.364,40.48236936,10,3,3,2
4333.7407,46.27108441,10,3,3,2
4320.536,0.665452875,10,3,3,2
4317.9053,23.41459552,10,3,3,2
4302.1846,931.2949172,10,3,3,2
4273.6587,3.068733632,10,3,3,2
4271.084,673.8600765,10,3,3,2
4271.084,439.3379705,10,3,3,2
4227.7876,32.7725594,10,3,3,2
4220.238,38.1232977,10,3,3,2
4220.238,20.30621838,10,3,3,2
